application_id,applicant_name,applicant_age,gender,monthly_income,loan_amount_requested,loan_purpose,employment_type,credit_score,existing_loans_count,loan_tenure_months,interest_rate_pct,bank_name,application_date,approval_status,default_status,city
LN629748,Applicant Yadav,41,F,246216,1444000,Two Wheeler Loan,SALARIED,811,3,36,7.55,Yes Bank,10/3/2022,Approved,No,Mumbai
LN497786,Applicant Verma,45,F,70970,311000,Home Loan,,623,4,12,8.95,Federal Bank,10/3/2022,Approved,No,Hyderabad
LN762040,Applicant Patel,40,M,467344,4849000,Home loan,Self-Employed,601,0,84,19.4,Kotak Mahindra,3/10/2022,Rejected,NA,Chennai
LN916741,Applicant Gupta,45,F,97073,1027000,Two Wheeler Loan,freelancer,359,0,240,18.68,Yes Bank,11/3/2022,Rejected,NA,Jaipur
LN342830,Applicant Gupta,41,M,15189,87000,personal loan,Business Owner,503,3,24,10.77,Axis Bank,11/3/2022,Rejected,NA,Bengaluru
LN998633,Applicant Joshi,33,M,285675,1449000,Car Loan,freelancer,811,2,24,15.83,Federal Bank,3/11/2022,Rejected,NA,New Delhi
LN248893,Applicant Joshi,33,M,493523,4805000,Home Loan,salaried,813,0,12,12.65,Kotak Mahindra,12/3/2022,Approved,No,New Delhi
LN338635,Applicant Yadav,50,M,234245,2526000,Education Loan,salaried,633,4,12,17.81,IndusInd Bank,12/3/2022,Approved,No,chennai
LN539176,Applicant Yadav,33,F,21892,180000,Car Loan,Retired,744,4,24,20.66,SBI,3/12/2022,Approved,No,Jaipur
LN881147,Applicant Singh,60,F,43178,487000,personal loan,Retired,629,4,12,10.6,Canara Bank,12/3/2022,Approved,No,Bengaluru
LN908017,Applicant Mehta,27,M,303461,1769000,Medical Emergency Loan,Freelancer,795,1,84,18.21,ICICI Bank,13/03/2022,Approved,No,Mumbai
LN929834,Applicant Sharma,62,M,34757,122000,Education Loan,Retired,831,,60,14.67,Bank of Baroda,3/13/2022,Approved,Yes,Chennai
LN803986,Applicant Kumar,32,M,32983,125000,Home Loan,freelancer,424,4,180,,ICICI Bank,13-03-2022,Rejected,NA,Jaipur
LN975585,Applicant Verma,22,M,25040,218000,Home loan,Homemaker,312,0,120,14.04,Federal Bank,14/03/2022,Rejected,NA,New Delhi
LN702389,Applicant Patel,34,M,24588,149000,Loan Against Property,salaried,594,1,48,9.22,Kotak Mahindra,3/14/2022,Pending,NA,Ahmedabad
LN716339,Applicant Sharma,62,F,147055,524000,Home loan,self-employed,354,2,240,18.35,Bank of Baroda,14-03-2022,Rejected,NA,Chennai
LN968204,Applicant Gupta,37,F,76600,377000,Medical Emergency Loan,self-employed,403,,48,23.97,Punjab National Bank,14/03/2022,Rejected,NA,New Delhi
LN922172,Applicant Patel,33,M,46082,337000,car loan,Business Owner,618,1,240,19.6,HDFC Bank,3/15/2022,Approved,No,Ahmedabad
LN408057,Applicant Reddy,21,M,183547,590000,car loan,Self Employed,689,1,48,21.56,ICICI Bank,15-03-2022,Rejected,NA,Chennai
LN841310,Applicant Patel,21,F,21941,45000,Personal Loan,SALARIED,730,0,24,11.23,IndusInd Bank,15/03/2022,Approved,No,Pune
LN303304,Applicant Yadav,46,M,15301,171000,Home loan,Government Employee,747,0,24,9.25,Federal Bank,3/16/2022,Rejected,NA,chennai
LN836122,Applicant Yadav,33,F,78479,396000,Education Loan,Govt Employee,668,2,84,7.54,IDFC First Bank,16-03-2022,Approved,No,New Delhi
LN300395,Applicant Joshi,54,F,59077,249000,Home Loan,SALARIED,705,2,84,19.54,Federal Bank,16/03/2022,Approved,No,New Delhi
LN329231,Applicant Sharma,60,M,21986,198000,Business Loan,Retired,661,2,120,21.08,Punjab National Bank,3/16/2022,Approved,Yes,Mumbai
LN334844,Applicant Mehta,29,M,16899,178000,car loan,self-employed,650,2,120,10.62,HDFC Bank,17-03-2022,Approved,Yes,New Delhi
LN900594,Applicant Gupta,39,M,138005,1149000,Gold Loan,Salaried,654,1,36,15.39,IDFC First Bank,17/03/2022,Approved,No,New Delhi
LN403841,Applicant Joshi,43,M,18385,84000,Education Loan,Homemaker,301,2,120,,Kotak Mahindra,3/17/2022,Rejected,NA,Ahmedabad
LN458682,Applicant Patel,61,F,28773,305000,Education Loan,,753,2,240,23.31,Yes Bank,18-03-2022,Approved,No,Ahmedabad
LN903556,Applicant Gupta,48,M,199052,1414000,Home loan,Business Owner,309,4,240,22.58,IndusInd Bank,18/03/2022,Rejected,NA,New Delhi
LN687678,Applicant Mehta,50,M,20625,120000,Business Loan,Business Owner,893,1,120,7.76,Axis Bank,3/18/2022,Approved,Yes,New Delhi
LN683515,Applicant Joshi,27,F,79708,641000,Personal Loan,self-employed,553,1,48,8.31,HDFC Bank,18-03-2022,Rejected,NA,New Delhi
LN279608,Applicant Mehta,34,M,45646,411000,HOME LOAN,SALARIED,424,1,180,,HDFC Bank,19/03/2022,Rejected,NA,Hyderabad
LN297552,Applicant Singh,22,F,24361,193000,Home Loan,Retired,783,3,24,8.46,Yes Bank,3/19/2022,Approved,No,mumbai
LN734565,Applicant Yadav,32,F,354231,3968000,Business Loan,freelancer,575,2,180,17.1,Axis Bank,19-03-2022,Pending,NA,Pune
LN929119,Applicant Verma,63,M,16059,133000,HOME LOAN,Government Employee,729,2,36,8.81,Bank of Baroda,20/03/2022,Approved,Yes,pune
LN664614,Applicant Verma,22,M,413997,4465000,Home Loan,Govt Employee,308,2,60,18.5,Kotak Mahindra,3/20/2022,Rejected,NA,chennai
LN233701,Applicant Joshi,48,F,202788,1596000,car loan,self-employed,451,0,36,10.54,Bank of Baroda,20-03-2022,Rejected,NA,Pune
LN194114,Applicant Gupta,48,F,294892,1562000,Education Loan,Retired,701,0,84,8.06,Federal Bank,20/03/2022,Approved,No,Chennai
LN789684,Applicant Yadav,32,M,73194,536000,Loan Against Property,self-employed,579,0,84,12.1,Axis Bank,3/21/2022,Rejected,NA,Lucknow
LN390350,Applicant Singh,50,M,148099,424000,Loan Against Property,self-employed,591,3,180,16.27,SBI,21-03-2022,Rejected,NA,Ahmedabad
LN482779,Applicant Kumar,60,F,464073,1996000,personal loan,self-employed,696,2,12,16.33,Federal Bank,21/03/2022,Approved,No,pune
LN557583,Applicant Reddy,60,Other,42686,412000,car loan,self-employed,558,1,60,20.1,Axis Bank,3/21/2022,Pending,NA,New Delhi
LN630320,Applicant Verma,42,F,186022,1603000,Loan Against Property,Retired,658,1,60,8.5,Kotak Mahindra,22-03-2022,Approved,No,Hyderabad
LN579464,Applicant Joshi,38,F,175040,642000,Home loan,Self-Employed,849,4,240,7.64,Punjab National Bank,22/03/2022,Approved,No,Bengaluru
LN615161,Applicant Verma,34,F,65984,421000,Home loan,,420,0,48,19.28,Axis Bank,3/22/2022,Rejected,NA,New Delhi
LN588168,Applicant Singh,45,M,25457,87000,HOME LOAN,Salaried,583,3,84,23.24,Bank of Baroda,23-03-2022,Rejected,NA,New Delhi
LN416156,Applicant Mehta,30,M,21090,223000,Personal Loan,Freelancer,773,4,120,10.68,Federal Bank,23/03/2022,Approved,No,New Delhi
LN985446,Applicant Yadav,56,M,45525,141000,Two Wheeler Loan,Homemaker,694,3,36,9.97,Axis Bank,3/23/2022,Rejected,NA,New Delhi
LN195896,Applicant Kumar,29,F,326627,2790000,Loan Against Property,Self Employed,650,1,84,13.16,Axis Bank,23-03-2022,Rejected,NA,Pune
LN855481,Applicant Verma,31,F,53116,429000,Car Loan,SALARIED,597,2,36,19.09,Punjab National Bank,24/03/2022,Rejected,NA,mumbai
LN949925,Applicant Reddy,47,M,75113,505000,Two Wheeler Loan,freelancer,550,1,84,20.07,SBI,3/24/2022,Approved,Yes,Ahmedabad
LN223913,Applicant Patel,33,M,56984,273000,Loan Against Property,SALARIED,676,1,12,22.96,IndusInd Bank,24-03-2022,Pending,NA,Pune
LN601072,Applicant Kumar,21,M,144307,872000,Business Loan,Self Employed,599,0,240,,Punjab National Bank,25/03/2022,Approved,Yes,New Delhi
LN640621,Applicant Singh,59,F,26314,265000,HOME LOAN,salaried,856,1,84,7.96,Axis Bank,3/25/2022,Approved,No,New Delhi
LN241954,Applicant Joshi,31,M,21941,211000,Personal Loan,self-employed,453,,84,10.91,Axis Bank,25-03-2022,Rejected,NA,Bengaluru
LN988122,Applicant Kumar,23,F,39503,371000,Car Loan,freelancer,706,2,48,,IndusInd Bank,25/03/2022,Approved,No,New Delhi
LN909071,Applicant Mehta,22,M,53650,510000,Home Loan,Salaried,533,0,60,23.12,IndusInd Bank,3/26/2022,Approved,No,Jaipur
LN691951,Applicant Joshi,62,F,25969,89000,Home Loan,Govt Employee,746,4,48,17.49,Punjab National Bank,26-03-2022,Approved,No,Bengaluru
LN213092,Applicant Singh,44,M,43025,129000,Loan Against Property,SALARIED,757,1,84,23.94,Federal Bank,26/03/2022,Approved,No,New Delhi
LN904911,Applicant Singh,40,M,26148,278000,Medical Emergency Loan,Government Employee,636,0,120,12.74,Federal Bank,3/27/2022,Approved,No,Hyderabad
LN673078,Applicant Gupta,60,M,27477,285000,Loan Against Property,Salaried,651,0,12,,Kotak Mahindra,27-03-2022,Rejected,NA,Pune
LN657146,Applicant Reddy,35,M,28051,247000,Medical Emergency Loan,Self Employed,551,0,36,19.03,SBI,27/03/2022,Approved,No,New Delhi
LN874839,Applicant Joshi,26,M,17219,139000,Loan Against Property,Self Employed,835,3,24,22.14,IndusInd Bank,3/27/2022,Approved,No,Hyderabad
LN517508,Applicant Reddy,40,F,19380,110000,Education Loan,Self-Employed,588,4,60,22.72,Punjab National Bank,28-03-2022,Pending,NA,mumbai
LN628293,Applicant Joshi,42,F,40106,170000,HOME LOAN,Self Employed,655,0,180,14.97,IndusInd Bank,28/03/2022,Rejected,NA,Mumbai
LN349809,Applicant Sharma,22,M,16252,141000,Home loan,Freelancer,602,3,60,21.89,IDFC First Bank,3/28/2022,Approved,No,Hyderabad
LN782059,Applicant Gupta,35,F,257558,2867000,Home Loan,Freelancer,409,4,240,23.72,HDFC Bank,29-03-2022,Rejected,NA,Kolkata
LN725748,Applicant Yadav,54,F,53393,340000,Education Loan,self-employed,577,2,12,18.51,Canara Bank,29/03/2022,Approved,No,New Delhi
LN518054,Applicant Mehta,51,M,22404,113000,Business Loan,Retired,757,3,84,11.77,Bank of Baroda,3/29/2022,Approved,No,New Delhi
LN134025,Applicant Mehta,50,F,197235,928000,Home Loan,Self-Employed,565,0,36,11.94,SBI,29-03-2022,Approved,Yes,New Delhi
LN222632,Applicant Mehta,48,F,21905,49000,Education Loan,Govt Employee,440,,24,19.91,IDFC First Bank,30/03/2022,Rejected,NA,New Delhi
LN137864,Applicant Mehta,53,F,23684,171000,Medical Emergency Loan,Homemaker,739,3,48,,Punjab National Bank,3/30/2022,Approved,No,pune
LN657271,Applicant Reddy,61,M,70998,844000,Home Loan,Self-Employed,575,2,36,14.28,Canara Bank,30-03-2022,Approved,Yes,Bengaluru
LN515690,Applicant Yadav,41,F,21949,223000,Gold Loan,Self Employed,646,4,240,16.19,Yes Bank,31/03/2022,Approved,No,New Delhi
LN941048,Applicant Joshi,43,F,25641,281000,Home loan,Self Employed,577,2,240,22.54,Yes Bank,3/31/2022,Rejected,NA,Bengaluru
LN158541,Applicant Patel,62,M,434165,3565000,Two Wheeler Loan,Homemaker,580,4,180,,SBI,31-03-2022,Approved,No,pune
LN401092,Applicant Verma,33,M,28216,192000,Home Loan,salaried,880,3,120,12.3,Yes Bank,31/03/2022,Approved,No,New Delhi
LN543270,Applicant Gupta,46,M,434195,5169000,Loan Against Property,Retired,736,4,36,9.71,ICICI Bank,4/1/2022,Approved,No,Kolkata
LN109744,Applicant Sharma,39,M,18696,121000,Loan Against Property,self-employed,856,0,36,12.28,SBI,1/4/2022,Approved,No,Bengaluru
LN905750,Applicant Mehta,47,M,17371,194000,Loan Against Property,Homemaker,799,3,120,13,Axis Bank,1/4/2022,Approved,No,Chennai
LN528351,Applicant Mehta,60,M,35295,339000,Home loan,Business Owner,461,1,48,19.59,Axis Bank,4/2/2022,Rejected,NA,Bengaluru
LN347634,Applicant Patel,27,M,66220,352000,Two Wheeler Loan,SALARIED,559,,180,,Punjab National Bank,2/4/2022,Approved,No,New Delhi
LN508888,Applicant Reddy,45,M,31239,220000,Two Wheeler Loan,Government Employee,406,2,12,23.97,Federal Bank,2/4/2022,Rejected,NA,New Delhi
LN802932,Applicant Mehta,60,M,22102,129000,Home loan,Self-Employed,648,,12,8.07,IDFC First Bank,4/2/2022,Rejected,NA,mumbai
LN691916,Applicant Sharma,56,M,292695,984000,Two Wheeler Loan,freelancer,778,1,120,13.35,IDFC First Bank,3/4/2022,Rejected,NA,chennai
LN246504,Applicant Sharma,27,F,50609,282000,car loan,Self-Employed,696,3,240,8.92,Punjab National Bank,3/4/2022,Rejected,NA,New Delhi
LN309773,Applicant Verma,40,M,286487,3120000,Loan Against Property,Government Employee,708,0,24,,HDFC Bank,4/3/2022,Approved,No,Lucknow
LN551463,Applicant Joshi,44,F,445209,4241000,Gold Loan,Govt Employee,805,0,60,14.66,Bank of Baroda,4/4/2022,Approved,No,chennai
LN589325,Applicant Patel,48,M,26397,126000,Loan Against Property,Business Owner,656,1,24,22.2,Bank of Baroda,4/4/2022,Approved,No,New Delhi
LN989964,Applicant Yadav,25,M,22494,128000,HOME LOAN,salaried,627,,240,14.52,Punjab National Bank,4/4/2022,Approved,Yes,Mumbai
LN243706,Applicant Verma,56,F,37629,307000,Loan Against Property,Self Employed,762,1,240,7.92,IDFC First Bank,4/4/2022,Approved,No,Mumbai
LN664054,Applicant Joshi,51,F,225643,1390000,Home Loan,self-employed,336,1,12,23.26,IndusInd Bank,5/4/2022,Approved,No,Lucknow
LN113449,Applicant Verma,53,M,16930,119000,Gold Loan,salaried,564,0,120,9.9,Axis Bank,4/5/2022,Approved,No,Kolkata
LN181077,Applicant Sharma,44,F,202118,1815000,Home loan,Salaried,622,0,12,20.27,Canara Bank,5/4/2022,Rejected,NA,Bengaluru
LN301665,Applicant Singh,30,M,163820,1093000,Two Wheeler Loan,freelancer,774,1,120,10.8,HDFC Bank,6/4/2022,Approved,No,New Delhi
LN758219,Applicant Sharma,58,F,394063,1541000,Car Loan,Business Owner,792,1,180,22.74,Yes Bank,4/6/2022,Approved,No,New Delhi
LN762831,Applicant Kumar,64,M,20534,148000,personal loan,Freelancer,323,4,12,11.24,Axis Bank,6/4/2022,Rejected,NA,Kolkata
LN782310,Applicant Mehta,25,F,22996,128000,Two Wheeler Loan,Self Employed,507,0,36,21.61,Bank of Baroda,6/4/2022,Approved,No,Mumbai
LN655521,Applicant Kumar,51,M,370998,1821000,Home Loan,Self Employed,442,1,60,14.34,Bank of Baroda,4/7/2022,Rejected,NA,pune
LN474863,Applicant Yadav,29,M,20463,108000,car loan,Salaried,627,4,120,14.88,Axis Bank,7/4/2022,Approved,Yes,pune
LN477973,Applicant Singh,52,F,233385,1491000,Home loan,SALARIED,719,1,60,17.88,IndusInd Bank,7/4/2022,Approved,No,Bengaluru
LN445167,Applicant Sharma,61,M,16214,176000,Loan Against Property,Business Owner,560,4,36,15.54,HDFC Bank,4/8/2022,Approved,Yes,Jaipur
LN129272,Applicant Joshi,25,M,25262,236000,Two Wheeler Loan,Government Employee,818,1,180,13.06,Federal Bank,8/4/2022,Approved,No,Chennai
LN743628,Applicant Joshi,47,M,26251,228000,Education Loan,freelancer,744,3,84,11.5,Punjab National Bank,8/4/2022,Approved,No,New Delhi
LN638889,Applicant Yadav,48,M,15537,104000,Home loan,Homemaker,709,0,12,11.89,ICICI Bank,4/8/2022,Approved,No,pune
LN443034,Applicant Gupta,63,F,64801,131000,Car Loan,Homemaker,557,1,120,19.11,HDFC Bank,9/4/2022,Approved,No,mumbai
LN424339,Applicant Patel,32,F,27338,148000,Personal Loan,Freelancer,833,2,240,9.29,IDFC First Bank,9/4/2022,Approved,No,New Delhi
LN927784,Applicant Gupta,25,M,24442,248000,Business Loan,,420,2,12,16.77,Federal Bank,4/9/2022,Rejected,NA,New Delhi
LN640639,Applicant Yadav,28,F,49250,290000,Gold Loan,Retired,629,4,120,13.76,SBI,10/4/2022,Approved,No,Pune
LN455615,Applicant Patel,37,M,262650,2006000,Car Loan,,722,0,24,13.33,Yes Bank,10/4/2022,Approved,No,Kolkata
LN507553,Applicant Sharma,28,F,45577,184000,Car Loan,SALARIED,622,4,12,19.31,Canara Bank,4/10/2022,Pending,NA,chennai
LN118196,Applicant Singh,54,M,16687,186000,personal loan,,617,0,12,15.8,HDFC Bank,10/4/2022,Rejected,NA,New Delhi
LN163983,Applicant Patel,43,F,55169,620000,Two Wheeler Loan,Self-Employed,564,2,36,8.77,Axis Bank,11/4/2022,Pending,NA,Mumbai
LN370210,Applicant Mehta,38,M,282346,977000,Home Loan,freelancer,627,2,12,22.51,ICICI Bank,4/11/2022,Approved,No,New Delhi
LN353685,Applicant Patel,30,F,27607,255000,car loan,SALARIED,616,4,24,22.32,Canara Bank,11/4/2022,Rejected,NA,pune
LN852353,Applicant Sharma,59,M,30661,84000,car loan,Business Owner,662,3,120,14.52,Bank of Baroda,11/4/2022,Approved,No,Mumbai
LN455676,Applicant Reddy,61,M,69214,553000,Loan Against Property,Salaried,621,2,180,7.73,Axis Bank,4/12/2022,Rejected,NA,pune
LN434569,Applicant Sharma,64,M,314627,1191000,Home Loan,Government Employee,453,0,36,8.49,IDFC First Bank,12/4/2022,Approved,No,Chennai
LN760435,Applicant Patel,64,M,27936,97000,Personal Loan,Govt Employee,564,1,120,15.61,IDFC First Bank,12/4/2022,Rejected,NA,New Delhi
LN620726,Applicant Joshi,25,M,26375,54000,Loan Against Property,Retired,543,,120,8.84,Punjab National Bank,4/13/2022,Rejected,NA,New Delhi
LN360516,Applicant Mehta,63,M,427234,4874000,Loan Against Property,Self Employed,631,,48,,Kotak Mahindra,13-04-2022,Approved,Yes,pune
LN365927,Applicant Gupta,37,Other,34806,358000,Business Loan,freelancer,663,2,12,,HDFC Bank,13/04/2022,Rejected,NA,Mumbai
LN155019,Applicant Patel,31,M,79859,222000,personal loan,Govt Employee,695,3,48,20.74,Bank of Baroda,4/13/2022,Rejected,NA,chennai
LN845997,Applicant Joshi,39,F,25230,202000,Home loan,,558,2,12,13.56,IndusInd Bank,14-04-2022,Rejected,NA,Pune
LN110710,Applicant Singh,41,M,19670,85000,Car Loan,self-employed,464,0,48,13.75,Canara Bank,14/04/2022,Approved,Yes,chennai
LN595578,Applicant Yadav,64,M,262684,1219000,Two Wheeler Loan,Govt Employee,671,2,60,7.91,Federal Bank,4/14/2022,Approved,No,Jaipur
LN310446,Applicant Gupta,23,M,27490,295000,Education Loan,self-employed,572,2,240,,Bank of Baroda,15-04-2022,Rejected,NA,mumbai
LN702868,Applicant Gupta,60,F,35249,111000,Home Loan,,762,2,120,20.26,IDFC First Bank,15/04/2022,Approved,No,New Delhi
LN862146,Applicant Verma,63,M,135426,1085000,Loan Against Property,Retired,694,2,240,11.85,Punjab National Bank,4/15/2022,Rejected,NA,Lucknow
LN234775,Applicant Singh,21,F,481395,2894000,Personal Loan,,613,0,240,17.68,IDFC First Bank,15-04-2022,Rejected,NA,pune
LN554165,Applicant Kumar,44,F,223252,872000,HOME LOAN,Salaried,467,2,180,18.17,HDFC Bank,16/04/2022,Approved,No,Lucknow
LN855374,Applicant Kumar,56,M,19433,127000,Loan Against Property,Business Owner,603,3,24,17.89,Punjab National Bank,4/16/2022,Approved,No,Mumbai
LN105411,Applicant Sharma,26,M,30281,345000,HOME LOAN,SALARIED,569,4,60,19.02,IDFC First Bank,16-04-2022,Approved,No,Jaipur
LN556462,Applicant Gupta,30,M,40756,400000,Two Wheeler Loan,salaried,508,0,48,20.45,SBI,17/04/2022,Approved,No,Lucknow
LN647448,Applicant Patel,60,M,17712,59000,Home Loan,Self Employed,587,3,12,20.01,Punjab National Bank,4/17/2022,Approved,Yes,New Delhi
LN799487,Applicant Gupta,54,M,34090,358000,Education Loan,Self Employed,668,1,84,16.97,Bank of Baroda,17-04-2022,Approved,No,Bengaluru
LN189064,Applicant Joshi,44,F,26869,306000,car loan,salaried,597,1,60,22.99,Axis Bank,17/04/2022,Rejected,NA,Mumbai
LN376433,Applicant Mehta,43,F,351896,1678000,Home Loan,Retired,879,0,120,20.38,Yes Bank,4/18/2022,Approved,No,Bengaluru
LN515417,Applicant Kumar,40,F,129067,688000,Loan Against Property,Freelancer,851,4,12,22.2,IDFC First Bank,18-04-2022,Approved,No,Chennai
LN338060,Applicant Verma,58,M,72468,236000,car loan,salaried,489,2,60,15.88,Bank of Baroda,18/04/2022,Rejected,NA,Lucknow
LN617534,Applicant Patel,55,M,319141,1739000,car loan,Freelancer,566,0,36,,IndusInd Bank,4/19/2022,Approved,Yes,Mumbai
LN423240,Applicant Gupta,54,M,16331,143000,Medical Emergency Loan,self-employed,888,2,48,21.74,SBI,19-04-2022,Approved,No,chennai
LN821763,Applicant Mehta,56,M,371077,1752000,Business Loan,Government Employee,347,2,48,16.41,Axis Bank,19/04/2022,Approved,Yes,pune
LN826764,Applicant Mehta,36,F,46369,96000,Two Wheeler Loan,Self-Employed,718,1,84,21.92,Yes Bank,4/19/2022,Approved,Yes,Pune
LN564713,Applicant Verma,43,F,16816,91000,Gold Loan,SALARIED,577,4,48,19.47,Axis Bank,20-04-2022,Approved,No,Jaipur
LN488839,Applicant Gupta,64,M,38436,251000,HOME LOAN,freelancer,627,2,120,19.94,Axis Bank,20/04/2022,Approved,No,mumbai
LN284781,Applicant Singh,21,M,234626,1798000,Two Wheeler Loan,self-employed,461,0,36,,SBI,4/20/2022,Rejected,NA,Chennai
LN862351,Applicant Joshi,29,M,485166,4288000,Business Loan,Self Employed,746,1,180,12.95,Bank of Baroda,21-04-2022,Approved,No,Ahmedabad
LN304825,Applicant Yadav,32,F,77057,202000,Education Loan,Homemaker,540,2,24,17.31,Canara Bank,21/04/2022,Rejected,NA,Chennai
LN813469,Applicant Verma,57,M,85774,574000,Gold Loan,Homemaker,562,1,24,12,IDFC First Bank,4/21/2022,Approved,No,New Delhi
LN873074,Applicant Yadav,37,M,23865,111000,Home loan,Government Employee,563,1,12,16.23,Bank of Baroda,21-04-2022,Pending,NA,Bengaluru
LN335549,Applicant Gupta,23,M,86530,993000,Business Loan,SALARIED,738,0,84,14.82,HDFC Bank,22/04/2022,Approved,No,Mumbai
LN521241,Applicant Reddy,58,F,315841,1768000,Medical Emergency Loan,,883,0,84,15.05,Axis Bank,4/22/2022,Approved,No,Lucknow
LN431110,Applicant Mehta,49,F,22992,69000,car loan,self-employed,838,3,84,10.94,HDFC Bank,22-04-2022,Approved,No,New Delhi
LN667691,Applicant Verma,51,M,177756,429000,Education Loan,Government Employee,880,,12,17.82,Bank of Baroda,23/04/2022,Approved,No,Bengaluru
LN490942,Applicant Joshi,55,M,57570,268000,Loan Against Property,Self-Employed,543,1,48,20.63,Axis Bank,4/23/2022,Rejected,NA,Bengaluru
LN867084,Applicant Yadav,58,M,157794,598000,Loan Against Property,Self-Employed,713,3,12,11.93,Bank of Baroda,23-04-2022,Approved,No,Jaipur
LN243214,Applicant Kumar,46,M,72460,616000,Education Loan,Govt Employee,554,0,24,,Punjab National Bank,23/04/2022,Approved,Yes,Hyderabad
LN498161,Applicant Sharma,33,M,163369,1710000,Car Loan,Freelancer,708,4,180,11.71,Yes Bank,4/24/2022,Approved,Yes,Bengaluru
LN725921,Applicant Kumar,39,F,474597,2433000,Home Loan,salaried,666,1,180,,Yes Bank,24-04-2022,Pending,NA,Hyderabad
LN199731,Applicant Yadav,52,M,68890,536000,Medical Emergency Loan,,691,4,12,8.55,ICICI Bank,24/04/2022,Rejected,NA,New Delhi
LN306265,Applicant Yadav,47,M,397875,3701000,Business Loan,,566,4,12,17.69,IndusInd Bank,4/25/2022,Rejected,NA,Bengaluru
LN913203,Applicant Gupta,59,M,24555,147000,Personal Loan,freelancer,784,1,36,21.03,IDFC First Bank,25-04-2022,Approved,No,New Delhi
LN201921,Applicant Kumar,33,M,75917,202000,Home loan,SALARIED,568,,120,20.73,Canara Bank,25/04/2022,Rejected,NA,Jaipur
LN346331,Applicant Kumar,54,M,28946,124000,Car Loan,Self Employed,564,3,84,23.79,Bank of Baroda,4/25/2022,Approved,Yes,Chennai
