application_id,applicant_name,applicant_age,gender,monthly_income,loan_amount_requested,loan_purpose,employment_type,credit_score,existing_loans_count,loan_tenure_months,interest_rate_pct,bank_name,application_date,approval_status,default_status,city
LN226391,Applicant Patel,46,Female,51116,255000.0,Medical Emergency Loan,Retired,683,2.0,84,21.59,Yes Bank,09-08-2021,Rejected,NA,Mumbai
LN454143,Applicant Sharma,63,Male,71773,604000.0,Home Loan,,635,0.0,120,15.05,Yes Bank,09/08/2021,Approved,Yes,New Delhi
LN229729,Applicant Reddy,29,Female,44210,386000.0,Business Loan,Government Employee,606,2.0,60,9.24,Bank of Baroda,2021-08-10,Approved,No,Hyderabad
LN503598,Applicant Reddy,55,M,79976,958000.0,car loan,Self-Employed,400,3.0,36,18.46,IndusInd Bank,10-08-2021,Rejected,NA,Delhi
LN840041,Applicant Sharma,38,Female,321225,1088000.0,Home Loan,Salaried,661,4.0,240,14.47,Bank of Baroda,10/08/2021,Pending,NA,Chennai
LN391022,Applicant Patel,39,Male,444448,1739000.0,HOME LOAN,Self-Employed,663,2.0,180,14.19,SBI,2021-08-11,Approved,No,Pune
LN176321,Applicant Verma,36,Male,24766,88000.0,Home Loan,Self Employed,629,1.0,24,13.07,Bank of Baroda,11-08-2021,Approved,No,Pune
LN474642,Applicant Yadav,48,Male,15391,121000.0,Loan Against Property,,854,2.0,36,10.29,Bank of Baroda,11/08/2021,Approved,No,Jaipur
LN711588,Applicant Patel,23,Female,230043,771000.0,personal loan,Salaried,677,0.0,120,8.97,HDFC Bank,2021-08-11,Rejected,NA,delhi
LN870871,Applicant Reddy,38,male,248553,2128000.0,Gold Loan,self-employed,620,1.0,240,,Bank of Baroda,12-08-2021,Approved,No,Jaipur
LN690930,Applicant Patel,33,M,22651,227000.0,Gold Loan,Freelancer,654,0.0,24,10.55,HDFC Bank,12/08/2021,Rejected,NA,DELHI
LN804308,Applicant Sharma,47,Male,18051,114000.0,Loan Against Property,freelancer,425,1.0,120,19.05,SBI,2021-08-12,Rejected,NA,Chennai
LN378253,Applicant Verma,60,Female,64414,490000.0,Gold Loan,Govt Employee,527,2.0,180,19.49,IndusInd Bank,13-08-2021,Rejected,NA,delhi
LN773963,Applicant Sharma,59,Other,207795,2312000.0,personal loan,Self Employed,584,0.0,84,12.57,Yes Bank,13/08/2021,Approved,No,Bengaluru
LN341337,Applicant Sharma,44,Male,49994,385000.0,Personal Loan,salaried,706,,84,16.68,Yes Bank,2021-08-13,Approved,No,Delhi
LN194249,Applicant Reddy,49,Female,384677,1572000.0,Business Loan,Salaried,454,4.0,180,19.24,Kotak Mahindra,13-08-2021,Rejected,NA,Jaipur
LN667011,Applicant Joshi,42,Male,59619,324000.0,personal loan,Self Employed,427,1.0,36,9.72,Bank of Baroda,14/08/2021,Rejected,NA,New Delhi
LN843697,Applicant Reddy,46,Female,18304,134000.0,car loan,Govt Employee,445,3.0,180,,Yes Bank,2021-08-14,Approved,No,DELHI
LN163237,Applicant Yadav,40,male,57420,204000.0,personal loan,SALARIED,613,3.0,12,19.34,Punjab National Bank,14-08-2021,Rejected,NA,pune
LN317587,Applicant Reddy,44,Female,37311,303000.0,Loan Against Property,self-employed,697,2.0,24,,Canara Bank,15/08/2021,Approved,No,Chennai
LN767779,Applicant Singh,32,Male,325439,3903000.0,Loan Against Property,freelancer,661,1.0,84,9.27,Yes Bank,2021-08-15,Rejected,NA,delhi
LN975972,Applicant Kumar,38,Female,26458,226000.0,Gold Loan,Homemaker,737,1.0,24,16.08,ICICI Bank,15-08-2021,Approved,No,Kolkata
LN954925,Applicant Sharma,32,Male,180417,1033000.0,Car Loan,Govt Employee,750,2.0,24,20.8,Federal Bank,15/08/2021,Approved,No,Hyderabad
LN336462,Applicant Sharma,58,female,30060,160000.0,Gold Loan,,646,,36,12.55,Axis Bank,2021-08-16,Approved,No,Ahmedabad
LN966912,Applicant Verma,52,Male,426371,4825000.0,Loan Against Property,Self-Employed,508,4.0,36,11.8,HDFC Bank,16-08-2021,Rejected,NA,Mumbai
LN551636,Applicant Verma,43,Male,16802,180000.0,Business Loan,Self-Employed,721,,48,10.93,Kotak Mahindra,16/08/2021,Rejected,NA,delhi
LN737716,Applicant Patel,24,M,291841,1962000.0,Personal Loan,Retired,369,0.0,240,,IDFC First Bank,2021-08-17,Rejected,NA,Bangalore
LN961580,Applicant Verma,32,Female,15995,89000.0,Car Loan,Business Owner,583,3.0,240,16.95,Yes Bank,17-08-2021,Pending,NA,delhi
LN597857,Applicant Singh,37,M,113243,1031000.0,car loan,salaried,306,0.0,24,9.72,IDFC First Bank,17/08/2021,Rejected,NA,Pune
LN721966,Applicant Kumar,41,Male,28986,149000.0,Education Loan,Freelancer,874,0.0,24,20.72,SBI,2021-08-17,Approved,Yes,Kolkata
LN916110,Applicant Reddy,57,Female,71196,227000.0,personal loan,Homemaker,674,4.0,84,16.25,Kotak Mahindra,18-08-2021,Approved,No,Bangalore
LN637772,Applicant Gupta,49,Female,101281,517000.0,Personal Loan,self-employed,635,4.0,60,,Canara Bank,18/08/2021,Approved,No,Kolkata
LN601952,Applicant Joshi,26,Male,57529,365000.0,Home loan,Self-Employed,651,3.0,60,9.44,Federal Bank,2021-08-18,Rejected,NA,Pune
LN603801,Applicant Joshi,48,M,64832,295000.0,HOME LOAN,SALARIED,899,2.0,120,17.78,IDFC First Bank,19-08-2021,Approved,No,Lucknow
LN302157,Applicant Kumar,28,Female,297228,1239000.0,Loan Against Property,Government Employee,668,3.0,240,18.69,Punjab National Bank,19/08/2021,Rejected,NA,Kolkata
LN438306,Applicant Joshi,51,Female,28407,59000.0,Home Loan,,660,4.0,12,14.16,Yes Bank,2021-08-19,Pending,NA,New Delhi
LN648496,Applicant Kumar,40,Female,24348,202000.0,HOME LOAN,,508,0.0,60,,IndusInd Bank,19-08-2021,Rejected,NA,Kolkata
LN572040,Applicant Kumar,36,female,22860,186000.0,Medical Emergency Loan,freelancer,573,0.0,60,11.35,Punjab National Bank,20/08/2021,Approved,No,Delhi
LN205939,Applicant Singh,33,Female,226451,879000.0,Home loan,Govt Employee,686,2.0,60,18.05,IDFC First Bank,2021-08-20,Approved,No,Chennai
LN114099,Applicant Reddy,35,Female,39077,447000.0,Gold Loan,salaried,594,3.0,240,16.29,IndusInd Bank,20-08-2021,Approved,No,DELHI
LN986531,Applicant Yadav,33,Male,58482,356000.0,Two Wheeler Loan,,731,2.0,84,17.12,Punjab National Bank,21/08/2021,Approved,No,Jaipur
LN181422,Applicant Joshi,22,Female,68595,155000.0,Loan Against Property,salaried,570,2.0,180,11.65,IDFC First Bank,2021-08-21,Pending,NA,pune
LN505304,Applicant Patel,40,F,19206,81000.0,Personal Loan,Govt Employee,842,,180,20.52,ICICI Bank,21-08-2021,Approved,Yes,Bengaluru
LN476236,Applicant Joshi,48,Male,68565,612000.0,Car Loan,Retired,715,1.0,84,21.13,IDFC First Bank,21/08/2021,Approved,No,delhi
LN234139,Applicant Joshi,38,Female,60659,244000.0,Two Wheeler Loan,self-employed,746,3.0,84,9.23,Federal Bank,2021-08-22,Approved,No,Hyderabad
LN930679,Applicant Mehta,27,Female,247670,629000.0,Medical Emergency Loan,Freelancer,627,2.0,180,21.82,ICICI Bank,22-08-2021,Pending,NA,chennai
LN420787,Applicant Gupta,41,Female,282041,2306000.0,Gold Loan,Salaried,401,1.0,12,,SBI,22/08/2021,Rejected,NA,delhi
LN325387,Applicant Sharma,61,female,115292,828000.0,HOME LOAN,Business Owner,657,2.0,240,16.63,Yes Bank,2021-08-22,Rejected,NA,Bengaluru
LN899822,Applicant Reddy,59,male,495872,4767000.0,Education Loan,freelancer,733,2.0,240,8.41,Canara Bank,23-08-2021,Approved,Yes,Hyderabad
LN574641,Applicant Sharma,29,M,20997,204000.0,car loan,self-employed,635,,180,16.13,IDFC First Bank,23/08/2021,Approved,No,Pune
LN345040,Applicant Verma,64,Male,28808,334000.0,Car Loan,self-employed,639,,48,15.23,Federal Bank,2021-08-23,Approved,No,Jaipur
LN998967,Applicant Joshi,30,female,403494,1037000.0,Two Wheeler Loan,freelancer,450,3.0,12,11.19,Bank of Baroda,24-08-2021,Rejected,NA,New Delhi
LN641904,Applicant Sharma,51,Male,72240,173000.0,Loan Against Property,salaried,367,4.0,24,21.25,Kotak Mahindra,24/08/2021,Rejected,NA,Chennai
LN602794,Applicant Mehta,62,F,148920,1768000.0,Personal Loan,Self-Employed,573,,12,12.79,Axis Bank,2021-08-24,Approved,No,pune
LN553777,Applicant Mehta,33,Male,46458,392000.0,Car Loan,Govt Employee,570,3.0,36,17.07,Federal Bank,24-08-2021,Approved,Yes,Bengaluru
LN619202,Applicant Yadav,25,Male,27761,254000.0,Gold Loan,Freelancer,724,0.0,240,,ICICI Bank,25/08/2021,Approved,No,chennai
LN191702,Applicant Singh,60,male,15225,45000.0,Gold Loan,,667,3.0,84,21.99,ICICI Bank,2021-08-25,Approved,No,Mumbai
LN713726,Applicant Yadav,62,Female,21019,57000.0,Two Wheeler Loan,freelancer,399,1.0,60,15.77,IndusInd Bank,25-08-2021,Rejected,NA,Jaipur
LN231611,Applicant Verma,58,male,17961,65000.0,car loan,SALARIED,363,4.0,180,12.09,SBI,26/08/2021,Approved,Yes,Delhi
LN532983,Applicant Gupta,63,Male,77684,487000.0,Medical Emergency Loan,self-employed,752,1.0,36,19.42,Axis Bank,2021-08-26,Approved,No,Ahmedabad
LN591171,Applicant Kumar,56,M,392813,1218000.0,Car Loan,self-employed,895,1.0,36,20.16,IndusInd Bank,26-08-2021,Approved,No,Pune
LN853772,Applicant Sharma,22,F,25209,163000.0,Business Loan,SALARIED,832,3.0,60,22.92,IndusInd Bank,26/08/2021,Rejected,NA,New Delhi
LN404800,Applicant Mehta,26,F,45349,345000.0,Home loan,self-employed,666,2.0,12,,Yes Bank,2021-08-27,Approved,No,Bangalore
LN907410,Applicant Kumar,33,Male,33300,67000.0,Home Loan,Salaried,584,2.0,120,8.32,IndusInd Bank,27-08-2021,Rejected,NA,chennai
LN930429,Applicant Reddy,49,Female,22989,72000.0,personal loan,,765,2.0,36,21.18,Federal Bank,27/08/2021,Approved,No,Pune
LN430099,Applicant Sharma,64,Female,341486,1964000.0,Business Loan,salaried,897,2.0,24,15.46,ICICI Bank,2021-08-28,Approved,No,Lucknow
LN887620,Applicant Sharma,34,Female,466446,1182000.0,Business Loan,Freelancer,675,,120,9.91,Kotak Mahindra,28-08-2021,Rejected,NA,Kolkata
LN925740,Applicant Mehta,50,Male,19973,67000.0,Car Loan,Business Owner,731,1.0,12,,IDFC First Bank,28/08/2021,Approved,No,Jaipur
LN556975,Applicant Kumar,45,M,99008,428000.0,Car Loan,Business Owner,645,0.0,12,18.23,Axis Bank,2021-08-28,Approved,No,Ahmedabad
LN312591,Applicant Reddy,60,Female,59165,373000.0,Home Loan,Government Employee,309,,240,22.22,Yes Bank,29-08-2021,Rejected,NA,delhi
LN795722,Applicant Patel,55,Male,62284,570000.0,Two Wheeler Loan,Self-Employed,744,3.0,120,10.43,Axis Bank,29/08/2021,Approved,No,DELHI
LN828136,Applicant Gupta,57,Male,72668,242000.0,Home Loan,salaried,789,4.0,36,20.31,Axis Bank,2021-08-29,Approved,No,Mumbai
LN681681,Applicant Verma,27,Male,69952,656000.0,Home Loan,SALARIED,613,4.0,60,,Punjab National Bank,30-08-2021,Pending,NA,Delhi
LN275628,Applicant Reddy,58,female,56630,597000.0,Personal Loan,Government Employee,841,3.0,24,13.87,Federal Bank,30/08/2021,Approved,No,Chennai
LN640742,Applicant Sharma,38,Female,30619,261000.0,Medical Emergency Loan,,885,0.0,60,11.03,Canara Bank,2021-08-30,Approved,No,Jaipur
LN847426,Applicant Reddy,28,Male,56289,137000.0,Personal Loan,SALARIED,588,1.0,240,13.12,ICICI Bank,30-08-2021,Rejected,NA,Chennai
LN141451,Applicant Yadav,27,Female,195053,1250000.0,Medical Emergency Loan,SALARIED,632,4.0,60,16.31,HDFC Bank,31/08/2021,Rejected,NA,New Delhi
LN280697,Applicant Patel,54,Male,19186,165000.0,Medical Emergency Loan,Homemaker,697,3.0,12,19.6,Canara Bank,2021-08-31,Approved,No,pune
LN603793,Applicant Singh,56,Female,29430,347000.0,car loan,Salaried,518,3.0,180,14.69,IndusInd Bank,31-08-2021,Rejected,NA,Lucknow
LN705986,Applicant Yadav,61,male,27394,316000.0,Gold Loan,,587,0.0,84,13.98,Bank of Baroda,01/09/2021,Approved,No,Chennai
LN898743,Applicant Sharma,30,male,152692,910000.0,Two Wheeler Loan,Freelancer,886,4.0,24,7.64,Axis Bank,2021-09-01,Approved,No,delhi
LN262784,Applicant Joshi,60,female,323051,2636000.0,Medical Emergency Loan,Freelancer,701,3.0,84,23.16,Bank of Baroda,01-09-2021,Approved,No,Bengaluru
LN403572,Applicant Sharma,49,Female,23754,259000.0,Gold Loan,Salaried,885,,240,20.22,Federal Bank,01/09/2021,Approved,No,Kolkata
LN445524,Applicant Joshi,36,Male,23580,243000.0,Home loan,Self-Employed,894,0.0,36,,Federal Bank,2021-09-02,Rejected,NA,Mumbai
LN317301,Applicant Yadav,45,Male,375138,2549000.0,Personal Loan,salaried,785,3.0,60,22.69,Federal Bank,02-09-2021,Approved,No,Bengaluru
LN621510,Applicant Mehta,49,female,70390,325000.0,Two Wheeler Loan,Salaried,627,3.0,120,21.74,HDFC Bank,02/09/2021,Pending,NA,Pune
LN623179,Applicant Joshi,28,Male,19964,67000.0,Loan Against Property,salaried,852,4.0,24,,ICICI Bank,2021-09-03,Approved,No,pune
LN947276,Applicant Mehta,40,Female,61910,426000.0,Home Loan,Salaried,581,4.0,12,17.66,Yes Bank,03-09-2021,Approved,No,Mumbai
LN314431,Applicant Singh,56,male,47778,441000.0,HOME LOAN,Self Employed,618,1.0,60,11.22,HDFC Bank,03/09/2021,Rejected,NA,chennai
LN395940,Applicant Sharma,47,Male,203053,2375000.0,Loan Against Property,Government Employee,635,3.0,48,22.05,Canara Bank,2021-09-03,Approved,No,DELHI
LN682475,Applicant Mehta,33,Female,20915,222000.0,Two Wheeler Loan,Retired,567,2.0,240,21.03,HDFC Bank,04-09-2021,Approved,No,Lucknow
LN879111,Applicant Patel,46,female,86823,351000.0,car loan,self-employed,713,2.0,48,,Yes Bank,04/09/2021,Approved,No,Bengaluru
LN376869,Applicant Reddy,62,Male,25002,230000.0,Gold Loan,Retired,600,1.0,120,20.48,Bank of Baroda,2021-09-04,Approved,No,Ahmedabad
LN514726,Applicant Verma,45,Male,56958,279000.0,car loan,Freelancer,665,3.0,60,23.78,HDFC Bank,05-09-2021,Approved,No,mumbai
LN100722,Applicant Yadav,48,Female,24163,213000.0,Medical Emergency Loan,Government Employee,368,0.0,60,13.4,HDFC Bank,05/09/2021,Approved,No,pune
LN545768,Applicant Yadav,29,M,46371,401000.0,personal loan,Freelancer,357,2.0,84,13.53,Yes Bank,2021-09-05,Rejected,NA,Ahmedabad
LN326579,Applicant Gupta,46,Female,16895,80000.0,car loan,Self-Employed,621,4.0,180,7.91,ICICI Bank,05-09-2021,Approved,No,DELHI
LN283535,Applicant Patel,32,male,18756,81000.0,Loan Against Property,SALARIED,776,2.0,48,19.5,ICICI Bank,06/09/2021,Approved,No,pune
LN512474,Applicant Kumar,46,male,70108,213000.0,Gold Loan,Retired,654,3.0,240,21.14,Punjab National Bank,2021-09-06,Approved,No,Bengaluru
LN487027,Applicant Mehta,42,Male,25026,63000.0,Personal Loan,Self Employed,575,2.0,84,8.27,Yes Bank,06-09-2021,Rejected,NA,Bengaluru
LN666985,Applicant Kumar,21,M,364154,3854000.0,Loan Against Property,Freelancer,693,1.0,180,23.1,Axis Bank,07/09/2021,Approved,No,Chennai
LN777993,Applicant Verma,32,Male,45876,115000.0,personal loan,Self Employed,817,4.0,48,8.71,IndusInd Bank,2021-09-07,Approved,No,Jaipur
LN816839,Applicant Sharma,44,Female,37446,108000.0,Home loan,Government Employee,332,1.0,240,16.89,Yes Bank,07-09-2021,Rejected,NA,Bangalore
LN274656,Applicant Sharma,50,M,56172,247000.0,HOME LOAN,Business Owner,676,0.0,240,22.8,Kotak Mahindra,07/09/2021,Rejected,NA,Delhi
LN368834,Applicant Yadav,34,Female,23120,251000.0,HOME LOAN,,580,0.0,12,22.82,Canara Bank,2021-09-08,Pending,NA,pune
LN467147,Applicant Mehta,43,female,17744,95000.0,Home Loan,,724,0.0,12,9.7,Yes Bank,08-09-2021,Rejected,NA,Ahmedabad
LN469926,Applicant Patel,22,female,27015,106000.0,Business Loan,freelancer,647,0.0,120,23.53,ICICI Bank,08/09/2021,Rejected,NA,delhi
LN868661,Applicant Yadav,23,Female,77076,706000.0,Gold Loan,Govt Employee,620,3.0,36,11.96,IDFC First Bank,2021-09-09,Approved,Yes,Bengaluru
LN943030,Applicant Yadav,26,Male,29060,151000.0,Business Loan,Government Employee,665,3.0,120,13.14,IndusInd Bank,09-09-2021,Approved,Yes,chennai
LN616672,Applicant Kumar,39,Male,22683,121000.0,Business Loan,salaried,607,3.0,12,,Axis Bank,09/09/2021,Pending,NA,Pune
LN122871,Applicant Gupta,41,Female,25488,239000.0,Two Wheeler Loan,salaried,772,1.0,12,9.35,ICICI Bank,2021-09-09,Approved,No,DELHI
LN256435,Applicant Kumar,40,Female,25535,115000.0,Business Loan,Freelancer,470,1.0,120,,IndusInd Bank,10-09-2021,Rejected,NA,Mumbai
LN453823,Applicant Gupta,41,Male,25965,285000.0,Education Loan,Government Employee,333,2.0,48,20.96,Axis Bank,10/09/2021,Rejected,NA,Pune
LN779390,Applicant Mehta,60,Other,23989,183000.0,car loan,self-employed,802,4.0,24,15.69,Punjab National Bank,2021-09-10,Approved,No,Delhi
LN265728,Applicant Verma,24,Male,125838,928000.0,Medical Emergency Loan,Self Employed,609,1.0,60,8.51,IDFC First Bank,10-09-2021,Rejected,NA,chennai
LN774276,Applicant Mehta,45,Female,101621,472000.0,Business Loan,SALARIED,577,2.0,60,20.78,Federal Bank,11/09/2021,Approved,No,DELHI
LN477504,Applicant Yadav,27,M,319511,3307000.0,personal loan,Business Owner,812,,48,11.46,Bank of Baroda,2021-09-11,Rejected,NA,Chennai
LN706472,Applicant Yadav,27,Female,390655,3019000.0,Home loan,Freelancer,810,0.0,240,20.79,SBI,11-09-2021,Approved,No,pune
LN232137,Applicant Joshi,53,M,52890,188000.0,personal loan,freelancer,898,1.0,24,22.98,SBI,12/09/2021,Approved,No,pune
LN254590,Applicant Yadav,46,Male,58625,238000.0,Car Loan,,613,3.0,48,19.95,HDFC Bank,2021-09-12,Rejected,NA,Kolkata
LN605030,Applicant Patel,37,Other,276749,1849000.0,personal loan,salaried,723,2.0,24,8.05,Yes Bank,12-09-2021,Approved,No,Chennai
LN373790,Applicant Reddy,28,Other,145428,1425000.0,personal loan,Freelancer,685,4.0,48,18.38,IDFC First Bank,12/09/2021,Rejected,NA,Ahmedabad
LN706414,Applicant Reddy,46,M,60682,691000.0,Two Wheeler Loan,Self Employed,609,2.0,84,11.99,HDFC Bank,2021-09-13,Rejected,NA,mumbai
LN980749,Applicant Yadav,35,Male,71401,617000.0,HOME LOAN,Salaried,579,3.0,60,10.78,IDFC First Bank,13-09-2021,Approved,No,Mumbai
LN941347,Applicant Mehta,40,Male,71674,506000.0,HOME LOAN,Government Employee,657,,84,20.05,Axis Bank,13/09/2021,Approved,No,Kolkata
LN644173,Applicant Joshi,39,Male,57952,261000.0,Gold Loan,Business Owner,618,,24,12.28,SBI,2021-09-14,Approved,No,Kolkata
LN236934,Applicant Reddy,27,Female,29892,261000.0,Gold Loan,Business Owner,528,,12,9.87,Yes Bank,14-09-2021,Rejected,NA,Mumbai
LN761575,Applicant Reddy,21,male,240761,2846000.0,Personal Loan,,812,3.0,60,10.32,IDFC First Bank,14/09/2021,Approved,No,chennai
LN600119,Applicant Mehta,59,male,27775,188000.0,Home loan,Retired,411,4.0,36,18.67,Bank of Baroda,2021-09-14,Rejected,NA,Mumbai
LN293351,Applicant Mehta,57,M,46774,169000.0,Two Wheeler Loan,SALARIED,664,3.0,36,15.05,Punjab National Bank,15-09-2021,Approved,No,Jaipur
LN503067,Applicant Gupta,38,Female,474423,1439000.0,Education Loan,,820,,60,10.94,Punjab National Bank,15/09/2021,Approved,No,Ahmedabad
LN790884,Applicant Kumar,28,Male,23050,108000.0,Education Loan,SALARIED,773,3.0,36,,IndusInd Bank,2021-09-15,Rejected,NA,Ahmedabad
LN698294,Applicant Verma,35,M,29139,224000.0,Car Loan,Self-Employed,604,0.0,84,22.96,Axis Bank,16-09-2021,Rejected,NA,DELHI
LN975626,Applicant Verma,26,Female,23338,268000.0,Home loan,Self Employed,714,4.0,120,23.96,Canara Bank,16/09/2021,Approved,No,Mumbai
LN331265,Applicant Sharma,57,F,25320,126000.0,Business Loan,Self Employed,648,1.0,84,14.0,HDFC Bank,2021-09-16,Approved,Yes,Bengaluru
LN124206,Applicant Verma,42,Female,166716,843000.0,Business Loan,Self Employed,597,0.0,180,11.6,Canara Bank,16-09-2021,Approved,No,Delhi
LN534226,Applicant Singh,31,M,68000,463000.0,Home loan,self-employed,786,1.0,48,8.19,Yes Bank,17/09/2021,Approved,No,Kolkata
LN449306,Applicant Sharma,46,Female,97069,1086000.0,Gold Loan,Salaried,810,1.0,84,12.57,Federal Bank,2021-09-17,Rejected,NA,Chennai
LN509137,Applicant Sharma,28,Other,416781,2580000.0,Car Loan,Business Owner,619,0.0,36,17.12,Punjab National Bank,17-09-2021,Approved,No,Bengaluru
LN219214,Applicant Reddy,29,female,19869,84000.0,Home Loan,Retired,452,2.0,120,16.15,Canara Bank,18/09/2021,Approved,Yes,Delhi
LN818674,Applicant Kumar,33,Male,32475,118000.0,Personal Loan,Self-Employed,449,3.0,84,14.29,ICICI Bank,2021-09-18,Rejected,NA,Mumbai
LN882104,Applicant Gupta,23,M,444662,2921000.0,Medical Emergency Loan,Homemaker,598,,84,13.47,Axis Bank,18-09-2021,Approved,No,Bangalore
LN782534,Applicant Verma,23,Female,18900,189000.0,Medical Emergency Loan,Self Employed,714,1.0,36,23.64,Punjab National Bank,18/09/2021,Approved,No,Mumbai
LN665571,Applicant Mehta,27,Female,20951,103000.0,Loan Against Property,Freelancer,707,2.0,12,15.75,SBI,2021-09-19,Approved,Yes,delhi
LN349773,Applicant Joshi,23,male,440970,3142000.0,Medical Emergency Loan,Homemaker,341,1.0,24,7.65,SBI,19-09-2021,Rejected,NA,Jaipur
LN220647,Applicant Singh,31,Male,22158,178000.0,Home Loan,Freelancer,405,2.0,36,19.04,Federal Bank,19/09/2021,Approved,No,Delhi
LN865916,Applicant Singh,48,Female,299055,1945000.0,Two Wheeler Loan,Retired,450,4.0,12,17.12,Canara Bank,2021-09-20,Rejected,NA,Chennai
LN831510,Applicant Singh,62,male,63572,249000.0,personal loan,Self Employed,669,2.0,180,10.11,Punjab National Bank,20-09-2021,Pending,NA,mumbai
LN462252,Applicant Mehta,51,Male,472720,5303000.0,Business Loan,Govt Employee,844,4.0,240,19.19,IDFC First Bank,20/09/2021,Rejected,NA,mumbai
LN238917,Applicant Singh,29,Female,37967,291000.0,Business Loan,Homemaker,816,,120,,Axis Bank,2021-09-20,Approved,No,Kolkata
LN161987,Applicant Yadav,47,Male,417913,3883000.0,Medical Emergency Loan,SALARIED,529,2.0,120,19.47,Kotak Mahindra,21-09-2021,Rejected,NA,Bengaluru
LN969796,Applicant Patel,32,Female,32482,272000.0,Home loan,Government Employee,526,1.0,36,9.97,Bank of Baroda,21/09/2021,Rejected,NA,Mumbai
LN639561,Applicant Reddy,28,Female,16154,194000.0,Loan Against Property,Freelancer,829,3.0,240,23.75,Canara Bank,2021-09-21,Approved,No,Kolkata
LN178199,Applicant Joshi,64,Female,287190,1885000.0,Medical Emergency Loan,salaried,417,1.0,240,15.94,Yes Bank,22-09-2021,Rejected,NA,Chennai
LN241420,Applicant Singh,61,male,289717,1811000.0,Education Loan,Retired,630,,60,7.68,Bank of Baroda,22/09/2021,Pending,NA,Hyderabad
LN494994,Applicant Kumar,42,Male,17048,95000.0,Medical Emergency Loan,freelancer,728,3.0,120,21.33,Bank of Baroda,2021-09-22,Approved,No,DELHI
LN266378,Applicant Singh,38,Female,21374,120000.0,HOME LOAN,self-employed,654,3.0,12,21.11,Bank of Baroda,22-09-2021,Rejected,NA,mumbai
LN734078,Applicant Reddy,50,Other,19612,93000.0,car loan,Government Employee,893,4.0,84,20.1,Axis Bank,23/09/2021,Rejected,NA,Bangalore
LN916146,Applicant Patel,31,Female,28716,339000.0,Car Loan,Self-Employed,364,2.0,12,16.38,Kotak Mahindra,2021-09-23,Rejected,NA,Jaipur
LN438468,Applicant Mehta,22,Female,75500,808000.0,Personal Loan,Self-Employed,458,,84,11.1,Yes Bank,23-09-2021,Rejected,NA,delhi
